,id,oplocdistrict,industryphy,industryco,enttype,state,adbusign,townsign,regtype,empnum,regcap,enttypegb,label
7708,10804,11,0,249,4,1,0,1,1,2.0,60.0,2,0.0
7709,4390,5,11,211,4,1,0,0,1,1.0,10.0,2,0.0
7710,2118,2,9,237,5,1,0,1,1,2.0,1040000.0,29,1.0
7711,12241,14,0,91,15,1,0,0,1,2.0,100.0,37,0.0
7712,13267,2,0,81,4,1,0,0,1,8.0,200.0,2,0.0
7713,6458,0,9,237,15,1,0,1,1,,112000.0,36,1.0
7714,4896,13,0,309,15,1,0,0,1,3.0,50.0,13,0.0
7715,1185,0,0,81,4,1,0,1,1,2.0,10.0,2,0.0
7716,10655,14,5,258,5,1,0,0,3,3.0,10.0,22,0.0
7717,5451,5,0,249,4,1,0,1,1,7.0,20.0,2,0.0
7718,12794,5,0,111,4,1,0,1,1,1.0,20.0,2,0.0
7719,8996,2,5,317,15,1,0,1,1,,6000.0,13,0.0
7720,4506,2,0,81,15,0,0,0,1,1.0,10.0,37,0.0
7721,3751,14,5,20,15,1,0,1,1,,100.0,13,0.0
7722,14478,1,0,249,4,1,0,1,1,2.0,10.0,2,0.0
7723,6728,5,5,58,15,1,0,0,1,4.0,300.0,36,0.0
7724,1981,13,11,136,15,1,0,0,1,2.0,555.55,13,0.0
7725,5195,11,0,72,4,1,0,1,1,2.0,10.0,2,0.0
7726,10857,10,0,91,4,1,0,1,1,2.0,16.0,2,0.0
7727,8732,13,5,269,15,1,0,0,1,2.0,1000.0,37,0.0
7728,8482,13,5,123,15,0,0,0,1,1.0,100.0,13,0.0
7729,13599,2,2,140,15,1,0,1,1,,500.0,13,0.0
7730,1759,5,5,20,15,1,0,1,3,,100.0,13,0.0
7731,4217,0,0,249,4,1,0,0,1,5.0,10.0,2,0.0
7732,3936,1,0,72,15,1,0,0,1,3.0,100.0,37,0.0
7733,10503,14,5,123,15,1,0,0,1,2.0,1001.0,13,0.0
7734,13389,11,0,249,4,1,0,1,1,1.0,10.0,2,0.0
7735,10637,0,3,341,15,1,0,1,1,,3.0,13,0.0
7736,12467,11,0,249,4,1,0,1,1,3.0,10.0,2,0.0
7737,10887,5,5,317,15,1,0,0,1,3.0,500.0,37,0.0
7738,2666,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
7739,8258,5,0,309,4,1,0,1,1,8.0,40.0,2,0.0
7740,947,5,5,317,15,1,0,0,1,8.0,800.0,37,0.0
7741,8518,1,5,281,15,1,0,0,1,,200.0,13,0.0
7742,12948,2,10,110,5,1,0,1,1,27.0,100.0,22,0.0
7743,5318,2,5,123,15,1,0,0,1,3.0,500.0,13,0.0
7744,7242,5,0,91,15,0,0,0,1,3.0,10.0,37,0.0
7745,4776,10,0,91,4,1,0,1,1,2.0,10.0,2,0.0
7746,4726,14,11,79,15,1,0,0,1,2.0,50.0,37,0.0
7747,3570,14,3,44,15,1,0,0,1,3.0,1000.0,42,0.0
7748,5768,5,0,249,4,1,0,0,1,1.0,10.0,2,0.0
7749,8343,2,9,237,5,1,0,1,1,2.0,10.0,29,0.0
7750,14119,2,5,123,15,1,0,0,1,2.0,10.0,13,0.0
7751,13752,5,3,44,15,1,0,1,1,,500.0,13,0.0
7752,11988,0,3,44,5,1,0,1,1,5.0,557660.92,29,1.0
7753,11131,10,5,233,15,1,0,0,1,20.0,500.0,13,0.0
7754,2444,2,5,20,15,1,0,0,1,,20.0,13,0.0
7755,4099,15,0,72,15,1,0,1,1,,50.0,13,0.0
7756,3908,11,0,129,4,1,0,1,1,2.0,10.0,2,0.0
7757,7593,2,0,72,4,0,0,1,1,2.0,12.0,2,0.0
7758,7059,0,3,341,15,1,0,1,1,3.0,2000.0,13,1.0
7759,11,14,5,258,5,1,0,0,1,4.0,10.0,22,0.0
7760,11639,5,0,91,15,1,0,0,1,2.0,50.0,13,0.0
7761,13747,5,0,249,4,1,0,0,1,1.0,15.0,2,0.0
7762,9722,5,9,197,15,1,0,0,1,6.0,2000.0,36,1.0
7763,2787,5,5,123,15,0,0,0,1,3.0,300.0,13,0.0
7764,17,5,5,58,15,1,0,1,1,,500.0,13,0.0
7765,5716,15,5,269,15,1,0,0,1,8.0,10.0,10,0.0
7766,10893,5,0,249,4,1,0,0,1,8.0,40.0,2,0.0
7767,4371,11,5,269,15,1,0,0,1,15.0,800.0,37,0.0
7768,9576,14,5,73,15,1,0,0,1,4.0,500.0,36,0.0
7769,5912,2,3,44,5,1,0,1,1,3.0,50000.0,29,1.0
7770,2075,5,0,111,4,1,0,0,1,6.0,50.0,2,0.0
7771,2289,15,3,44,15,1,0,1,1,3.0,30100.0,42,0.0
7772,4490,5,5,317,15,0,0,0,1,3.0,30.0,13,0.0
7773,2908,5,0,72,4,1,0,0,1,4.0,30.0,2,0.0
7774,12638,10,0,72,15,1,0,0,1,3.0,50.0,13,0.0
7775,13931,2,0,249,4,1,0,1,1,1.0,10.0,2,0.0
7776,13243,1,5,83,15,1,0,0,1,12.0,1000.0,13,0.0
7777,13785,2,11,165,15,0,0,0,1,3.0,50.0,13,0.0
7778,10807,14,5,20,15,1,0,1,1,,106.0,13,0.0
7779,4316,2,5,281,15,1,0,0,1,5.0,50.0,37,0.0
7780,3178,11,0,249,4,1,0,1,1,1.0,50.0,2,0.0
7781,6509,2,0,72,4,0,0,0,1,2.0,20.0,2,0.0
7782,10499,14,9,237,15,1,0,1,1,3.0,2000.0,42,0.0
7783,12059,11,5,258,15,1,0,0,1,,500.0,13,0.0
7784,13899,5,11,165,15,1,0,1,1,10.0,50.0,37,0.0
7785,879,13,5,317,15,1,0,0,1,5.0,300.0,37,0.0
7786,13319,13,5,123,15,1,0,0,1,4.0,50.0,37,0.0
7787,3691,13,5,123,15,1,0,0,1,3.0,500.0,13,0.0
7788,2136,13,0,249,4,0,0,1,1,6.0,12.0,2,0.0
7789,13469,13,5,25,15,1,0,0,1,1.0,100.0,37,0.0
7790,9928,6,5,123,15,0,0,0,1,3.0,100.0,13,0.0
7791,5937,2,3,44,5,1,0,1,1,5.0,10.0,29,1.0
7792,8686,2,0,249,4,1,0,1,1,1.0,12.0,2,0.0
7793,2998,1,5,281,15,1,0,0,1,,500.0,40,0.0
7794,7411,2,0,72,4,0,0,0,1,1.0,10.0,2,0.0
7795,10399,13,0,43,15,1,0,0,1,3.0,50.0,13,0.0
7796,392,14,5,317,15,1,0,0,1,2.0,500.0,13,0.0
7797,2929,2,9,237,5,1,0,1,1,3.0,100100.0,29,1.0
7798,1915,13,0,40,4,1,0,1,1,2.0,10.0,2,0.0
7799,7390,14,14,192,15,1,0,0,1,5.0,500.0,37,0.0
7800,10755,1,14,243,15,1,0,0,3,,100.0,37,0.0
7801,8794,5,5,317,15,1,0,0,1,3.0,100.0,13,0.0
7802,1784,2,9,237,5,1,0,1,1,3.0,1900.0,29,1.0
7803,2526,2,9,237,5,1,0,1,1,5.0,20005.0,29,1.0
7804,8237,5,5,123,15,1,0,0,1,2.0,100.0,37,0.0
7805,9433,11,0,72,4,1,0,1,1,2.0,30.0,2,0.0
7806,11693,13,5,123,15,1,0,0,1,3.0,500.0,13,0.0
7807,9457,11,14,243,15,1,0,0,1,6.0,500.0,37,0.0
7808,4758,5,5,55,15,0,0,0,1,,50.0,13,0.0
7809,9348,2,5,61,15,1,0,0,1,4.0,10.0,13,0.0
7810,11445,5,0,43,15,1,0,0,1,3.0,500.0,13,0.0
7811,11060,2,0,72,4,0,0,1,1,3.0,10.0,2,0.0
7812,14193,13,0,91,4,1,0,1,1,1.0,10.0,2,0.0
7813,9362,2,11,136,15,1,0,0,1,3.0,100.0,37,0.0
7814,7209,5,0,249,4,1,0,1,1,2.0,10.0,2,0.0
7815,1123,11,10,110,4,1,0,1,1,2.0,15.0,2,0.0
7816,14035,15,5,317,15,1,0,0,3,,100.0,37,0.0
7817,5139,14,0,72,4,1,0,1,1,3.0,20.0,2,0.0
7818,13498,5,0,40,4,0,0,1,1,5.0,40.0,2,0.0
7819,12461,13,5,123,15,1,0,0,1,15.0,500.0,13,0.0
7820,4108,2,9,237,5,1,0,1,1,2.0,200000.0,29,1.0
7821,613,2,0,91,4,1,0,0,1,1.0,10.0,2,0.0
7822,1908,2,9,237,5,1,0,1,1,5.0,10.0,29,1.0
7823,7817,13,5,123,15,1,0,0,1,5.0,500.0,36,0.0
7824,13323,5,5,58,15,1,0,1,1,,1000.0,13,0.0
7825,10104,10,0,91,15,1,0,0,1,3.0,50.0,13,0.0
7826,6734,5,0,249,4,1,0,0,1,1.0,10.0,2,0.0
7827,6404,5,6,69,15,1,0,0,1,12.0,30.0,13,0.0
7828,13038,2,5,123,15,1,0,0,1,13.0,500.0,13,0.0
7829,3500,14,3,341,15,1,0,1,1,,2000.0,36,1.0
7830,5073,14,5,142,15,1,0,0,1,7.0,10.0,13,0.0
7831,11751,11,0,91,15,1,0,0,1,10.0,100.0,37,0.0
7832,2525,1,0,111,4,1,0,1,1,3.0,10.0,2,0.0
7833,5397,2,0,91,4,1,0,1,1,5.0,50.0,2,0.0
7834,12155,5,0,309,15,1,0,0,1,3.0,50.0,37,0.0
7835,10223,2,0,72,4,1,0,0,1,5.0,50.0,2,0.0
7836,2689,10,5,258,15,0,0,1,1,,1000.0,40,0.0
7837,10934,11,6,138,15,1,0,1,1,,500.0,13,0.0
7838,12201,13,5,317,15,1,0,0,1,2.0,500.0,37,0.0
7839,11108,14,0,111,4,1,0,0,1,1.0,10.0,2,0.0
7840,11740,2,5,317,15,1,0,0,1,3.0,500.0,13,0.0
7841,6211,14,14,272,15,1,0,0,1,5.0,100.0,10,0.0
7842,5033,11,0,121,4,0,0,1,3,2.0,10.0,2,0.0
7843,830,10,5,317,15,1,0,0,3,,1000.0,36,0.0
7844,14110,13,5,317,15,1,0,0,1,4.0,10.0,13,0.0
7845,9245,13,0,249,15,1,0,0,1,5.0,13.0,13,0.0
7846,3822,2,9,237,5,1,0,1,1,2.0,10.0,29,0.0
7847,12976,0,3,205,15,1,0,1,1,3.0,10.0,13,0.0
7848,1040,1,14,192,15,0,0,0,1,2.0,200.0,13,0.0
7849,10560,10,11,211,15,1,0,0,1,15.0,100.0,13,0.0
7850,3615,2,5,123,15,1,0,0,1,3.0,501.0,37,0.0
7851,9064,2,11,30,4,1,0,0,1,2.0,10.0,2,0.0
7852,745,15,5,317,15,1,0,0,1,,1000.0,13,0.0
7853,10092,1,5,73,15,1,0,0,1,8.0,500.0,13,0.0
7854,11188,0,9,237,5,1,0,1,1,5.0,1499.0,29,1.0
7855,6835,5,0,249,4,0,0,1,1,8.0,40.0,2,0.0
7856,759,13,11,79,15,1,0,0,1,3.0,500.0,13,0.0
7857,4739,13,5,281,15,1,0,1,1,,100.0,37,0.0
7858,8672,6,5,123,15,1,0,0,1,4.0,100.0,13,0.0
7859,7287,2,5,123,15,1,0,0,1,3.0,400.0,13,0.0
7860,10837,13,5,317,15,1,0,0,3,,100.0,37,0.0
7861,8524,2,10,110,5,1,0,1,1,8.0,300.0,22,0.0
7862,5328,5,0,91,4,1,0,1,1,1.0,10.0,2,0.0
7863,6787,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
7864,1987,2,0,72,4,1,0,0,1,2.0,20.0,2,0.0
7865,9683,13,5,123,15,0,0,0,1,2.0,500.0,37,0.0
7866,11171,2,0,72,15,1,0,0,1,13.0,100.0,37,0.0
7867,13786,13,5,123,15,1,0,0,1,2.0,1000.0,13,0.0
7868,10633,1,6,138,15,1,0,0,1,10.0,50.0,37,0.0
7869,168,2,0,249,4,1,0,1,1,4.0,10.0,2,0.0
7870,10065,11,0,249,4,1,0,1,1,1.0,20.0,2,0.0
7871,4986,0,0,91,4,1,0,1,1,1.0,30.0,2,0.0
7872,11686,5,0,81,15,1,0,0,1,3.0,10.0,37,0.0
7873,13335,14,0,249,4,1,0,1,1,4.0,10.0,2,0.0
7874,1984,5,5,123,15,1,0,0,1,2.0,300.0,37,0.0
7875,13314,2,2,140,15,1,0,1,1,,50.0,13,0.0
7876,4231,13,0,249,4,1,0,1,1,3.0,25.0,2,0.0
7877,14063,0,9,237,15,1,0,0,1,3.0,50000.0,36,1.0
7878,13146,5,5,333,15,0,0,1,3,,500.0,13,0.0
7879,9159,11,5,123,15,1,0,0,1,2.0,500.0,37,0.0
7880,410,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
7881,7159,13,0,249,4,0,0,1,1,5.0,10.0,2,0.0
7882,14353,5,0,194,4,1,0,0,1,2.0,10.0,2,0.0
7883,4650,1,11,165,15,1,0,0,1,2.0,500.0,37,0.0
7884,1138,1,3,31,5,1,0,1,1,2.0,1000.0,29,1.0
7885,7303,15,9,95,15,1,0,1,1,,2000.0,40,1.0
7886,8281,13,0,72,4,1,0,1,1,5.0,15.0,2,0.0
7887,6191,10,5,123,15,1,0,0,1,3.0,100.0,13,0.0
7888,3779,5,5,317,15,1,0,0,1,3.0,100.0,37,0.0
7889,13889,5,5,258,5,1,0,0,1,1.0,10.0,22,0.0
7890,5928,14,0,91,4,1,0,1,1,1.0,15.0,2,0.0
7891,14323,11,0,249,4,1,0,1,1,5.0,30.0,2,0.0
7892,7716,2,5,123,15,1,0,0,1,2.0,500.0,37,0.0
7893,1813,13,5,317,15,1,0,0,1,50.0,100.0,36,0.0
7894,6795,2,5,317,15,1,0,0,1,1.0,500.0,13,0.0
7895,9321,13,11,125,15,1,0,0,1,5.0,100.0,37,0.0
7896,2658,5,11,136,15,1,0,0,1,2.0,100.0,37,0.0
7897,13926,13,11,79,15,1,0,0,1,2.0,100.0,13,0.0
7898,2033,5,0,72,4,1,0,1,1,1.0,10.0,2,0.0
7899,13590,11,11,164,4,1,0,0,1,8.0,10.0,2,0.0
7900,2027,5,0,72,4,1,0,1,1,5.0,20.0,2,0.0
7901,14135,11,0,91,4,1,0,1,1,1.0,15.0,2,0.0
7902,9287,2,0,249,4,1,0,1,1,1.0,10.0,2,0.0
7903,58,11,5,175,15,1,0,0,1,,100.0,37,0.0
7904,5708,5,11,234,15,1,0,0,1,1.0,20.0,37,0.0
7905,3972,13,0,72,4,0,0,1,1,20.0,20.0,2,0.0
7906,5026,15,5,317,15,1,0,0,1,2.0,500.0,37,0.0
7907,12028,13,3,341,15,1,0,1,1,,3000.0,37,1.0
7908,5835,13,5,281,15,0,0,0,1,3.0,280.0,13,0.0
7909,11795,5,11,136,15,1,0,0,1,,50.0,13,0.0
7910,6719,15,10,110,15,1,0,0,1,5.0,100.0,10,0.0
7911,1425,5,5,317,15,1,0,0,1,15.0,1000.0,13,0.0
7912,11086,5,0,40,4,1,0,1,1,1.0,30.0,2,0.0
7913,5590,5,0,91,4,1,0,1,1,4.0,10.0,2,0.0
7914,9061,13,5,123,12,1,0,0,1,5.0,35.0,14,0.0
7915,5428,6,11,165,15,1,1,0,1,4.0,500.0,13,0.0
7916,8039,2,9,237,5,1,0,1,1,3.0,20105.0,29,1.0
7917,929,13,0,309,5,0,0,0,1,3.0,50.0,30,0.0
7918,2057,2,0,72,4,0,0,1,1,15.0,200.0,2,0.0
7919,12306,1,5,55,15,1,0,1,3,,2100.0,36,0.0
7920,7264,2,0,249,4,1,0,1,1,3.0,20.0,2,0.0
7921,9695,10,5,317,15,1,0,0,1,5.0,500.0,13,0.0
7922,14310,14,0,309,15,1,0,0,1,4.0,10.0,37,0.0
7923,7612,13,5,123,15,1,0,0,1,3.0,100.0,13,0.0
7924,8668,2,0,72,4,1,0,1,1,1.0,20.0,2,0.0
7925,4616,10,11,219,15,1,0,0,1,2.0,5000.0,40,0.0
7926,3627,13,5,269,15,1,0,0,1,,500.0,36,0.0
7927,8191,2,5,317,15,1,0,0,1,8.0,500.0,13,0.0
7928,10993,14,11,103,15,1,0,0,1,3.0,500.0,37,0.0
7929,1797,14,0,111,4,1,0,1,1,4.0,20.0,2,0.0
7930,7187,2,11,165,15,1,0,0,1,5.0,500.0,37,0.0
7931,12956,2,9,237,5,1,0,1,1,5.0,10.0,29,1.0
7932,10371,13,5,317,15,1,0,0,1,3.0,50.0,37,0.0
7933,7851,13,14,272,15,1,0,1,1,5.0,500.0,13,0.0
7934,2847,2,11,241,15,1,0,0,1,3.0,500.0,13,0.0
7935,12066,11,6,190,15,1,0,0,1,2.0,30.0,37,0.0
7936,3759,2,9,237,5,1,0,1,1,2.0,60000.0,29,1.0
7937,8582,13,0,72,15,1,0,0,1,,101.0,13,0.0
7938,14487,2,0,249,4,0,0,1,1,2.0,15.0,2,0.0
7939,5330,2,5,258,15,1,0,0,1,1.0,2000.0,37,0.0
7940,12451,6,0,72,15,1,0,0,1,2.0,1000.0,13,0.0
7941,2486,2,3,341,5,1,0,1,1,10.0,30100.0,29,1.0
7942,2117,2,0,72,15,1,0,1,1,3.0,80.0,37,0.0
7943,10897,10,11,85,15,1,0,0,1,10.0,10.0,13,0.0
7944,11089,2,0,43,15,1,0,0,1,2.0,100.0,13,0.0
7945,3038,2,9,237,5,1,0,0,1,3.0,100050.0,29,1.0
7946,10794,0,0,81,4,0,0,0,1,1.0,15.0,2,0.0
7947,7323,2,0,249,4,1,0,0,1,3.0,15.0,2,0.0
7948,2312,5,0,72,15,0,0,1,1,,200.0,37,0.0
7949,3105,2,5,281,15,1,0,1,1,3.0,500.0,37,0.0
7950,13123,2,3,19,15,1,0,1,1,,500.0,37,1.0
7951,12668,2,0,111,4,1,0,1,1,7.0,30.0,2,0.0
7952,13864,6,5,317,15,1,0,0,1,2.0,500.0,13,0.0
7953,6709,2,0,40,4,1,0,1,1,10.0,20.0,2,0.0
7954,1798,6,0,72,4,1,0,1,1,6.0,50.0,2,0.0
7955,10905,2,5,281,15,1,0,1,1,,100.0,13,0.0
7956,7184,5,5,58,15,1,0,0,1,3.0,1000.0,36,0.0
7957,145,2,3,19,15,1,0,1,1,,8000.0,13,0.0
7958,8585,13,0,72,4,1,0,1,1,3.0,10.0,2,0.0
7959,14204,0,3,19,15,1,0,1,1,3.0,50000.0,10,1.0
7960,6892,2,5,123,15,1,0,0,1,3.0,500.0,13,0.0
7961,13641,2,11,211,15,2,0,0,1,2.0,10.0,13,0.0
7962,7348,5,5,123,15,1,0,0,1,2.0,10.0,37,0.0
7963,11950,11,5,58,15,0,0,1,1,,500.0,40,0.0
7964,6576,13,5,123,15,1,0,0,1,1.0,20.0,37,0.0
7965,4597,2,5,281,15,1,0,1,1,,1000.0,13,0.0
7966,13870,13,11,85,15,1,0,0,1,6.0,50.0,13,0.0
7967,3899,10,0,309,4,1,0,0,1,3.0,10.0,2,0.0
7968,6464,13,5,142,15,0,0,0,1,,100.0,13,0.0
7969,4381,13,5,258,15,1,0,0,1,3.0,30.0,13,0.0
7970,6482,10,0,91,4,1,0,1,1,3.0,20.0,2,0.0
7971,7037,5,10,110,4,1,0,1,1,1.0,10.0,2,0.0
7972,1993,2,5,220,15,1,0,0,1,50.0,1200.0,37,0.0
7973,11010,2,0,72,5,1,0,0,1,3.0,20.0,22,0.0
7974,9310,14,6,209,4,0,0,0,1,1.0,50.0,2,0.0
7975,4334,13,0,249,15,1,0,0,1,1.0,500.0,37,0.0
7976,8531,10,0,309,4,1,0,1,1,3.0,10.0,2,0.0
7977,8519,5,11,102,15,1,0,0,1,2.0,500.0,13,0.0
7978,14857,0,0,249,4,1,0,0,1,2.0,10.0,2,0.0
7979,9618,15,0,249,4,1,0,1,1,2.0,10.0,2,0.0
7980,1267,10,0,91,4,1,0,1,1,2.0,10.0,2,0.0
7981,7760,2,5,123,15,1,0,0,1,2.0,108.0,13,0.0
7982,13562,13,0,91,4,1,0,1,1,5.0,30.0,2,0.0
7983,7108,2,5,281,15,1,0,0,1,2.0,300.0,37,0.0
7984,12421,13,11,30,4,1,0,1,1,10.0,200.0,2,0.0
7985,9757,11,5,220,15,1,0,0,1,5.0,500.0,37,0.0
7986,7431,14,5,317,15,0,0,0,1,5.0,1000.0,13,0.0
7987,14780,11,0,72,4,1,0,1,1,3.0,20.0,2,0.0
7988,1899,2,14,64,15,1,0,0,1,2.0,1000.0,13,0.0
7989,11635,10,11,241,15,1,0,0,1,3.0,100.0,37,0.0
7990,6182,11,6,190,4,1,0,0,1,3.0,30.0,2,0.0
7991,7761,5,11,85,15,0,0,0,1,1.0,300.0,37,0.0
7992,13689,5,5,317,15,1,0,0,1,2.0,1000.0,37,0.0
7993,8087,10,14,192,15,1,0,0,1,4.0,1000.0,13,0.0
7994,12604,11,0,91,4,1,0,0,1,1.0,20.0,2,0.0
7995,6387,2,5,317,15,1,0,0,1,13.0,50.0,37,0.0
7996,10609,0,3,44,15,1,0,0,1,0.0,2000.0,13,1.0
7997,356,10,0,309,15,1,0,1,1,,100.0,13,0.0
7998,2067,5,5,58,15,1,0,1,1,2.0,200.0,37,0.0
7999,7575,13,0,91,4,1,0,1,1,8.0,15.0,2,0.0
8000,10364,1,0,91,15,1,0,0,1,6.0,200.0,37,0.0
8001,10340,1,3,44,15,1,0,0,1,3.0,138950.0,36,1.0
8002,6667,13,5,269,15,1,0,0,1,5.0,10.0,13,0.0
8003,98,13,5,317,15,1,0,0,1,2.0,30.0,37,0.0
8004,13687,11,0,309,15,1,0,1,1,,120.0,37,0.0
8005,7564,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
8006,2537,10,11,239,15,1,0,0,1,3.0,500.0,13,0.0
8007,14802,2,11,165,15,1,0,0,1,2.0,100.0,13,0.0
8008,6465,11,0,111,4,0,0,1,1,30.0,100.0,2,0.0
8009,13682,14,0,91,15,1,0,0,1,3.0,500.0,13,0.0
8010,7819,5,5,20,15,1,0,0,1,,500.0,13,0.0
8011,11813,14,0,40,4,1,0,1,1,4.0,10.0,2,0.0
8012,10581,14,0,72,4,1,0,1,1,5.0,20.0,2,0.0
8013,10020,13,5,123,15,1,0,0,1,3.0,500.0,37,0.0
8014,4111,13,0,91,15,1,0,0,3,,1000.0,37,0.0
8015,4204,2,10,282,15,1,0,0,1,3.0,10.0,37,0.0
8016,2624,0,0,249,4,1,0,0,1,1.0,10.0,2,0.0
8017,4556,5,6,138,15,1,0,0,1,4.0,30.0,13,0.0
8018,2763,13,0,309,15,1,0,0,1,4.0,50.0,37,0.0
8019,4664,2,9,237,5,1,0,1,1,2.0,19805.0,29,1.0
8020,13580,2,5,123,15,1,0,0,1,2.0,500.0,13,0.0
8021,13175,0,3,44,15,1,0,1,1,0.0,10000.0,13,1.0
8022,7103,2,14,152,15,1,0,0,1,2.0,500.0,37,0.0
8023,3109,11,5,317,15,1,0,0,1,10.0,100.0,37,0.0
8024,5304,13,11,245,15,1,0,0,1,,100.0,37,0.0
8025,535,1,11,241,5,5,0,1,1,10.0,200.0,22,0.0
8026,9963,13,5,281,15,1,0,0,1,,50.0,37,0.0
8027,286,5,5,258,4,1,0,0,1,10.0,10.0,2,0.0
8028,10718,10,0,81,15,1,0,0,1,2.0,10.0,37,0.0
8029,117,5,5,123,15,1,0,0,1,2.0,100.0,13,0.0
8030,3226,2,5,175,15,1,0,0,1,6.0,520.0,13,0.0
8031,10415,2,0,91,15,1,0,0,1,,100.0,37,0.0
8032,12530,13,5,233,15,1,0,0,1,6.0,500.0,37,0.0
8033,3021,0,3,44,15,1,0,1,1,,1000.0,13,0.0
8034,5544,1,5,269,15,1,0,0,1,3.0,500.0,37,0.0
8035,8070,2,0,91,15,1,0,0,1,,580.0,37,0.0
8036,2815,13,0,91,4,1,0,1,1,2.0,10.0,2,0.0
8037,4429,5,5,61,15,1,0,0,1,5.0,100.0,37,0.0
8038,5103,1,11,211,15,1,0,0,1,5.0,10.0,13,0.0
8039,6213,5,10,110,15,1,0,0,1,3.0,10.0,37,0.0
8040,10975,2,5,317,15,1,0,0,1,13.0,2000.0,37,0.0
8041,14100,2,5,123,15,1,0,0,1,13.0,500.0,37,0.0
8042,4746,14,16,23,15,1,0,0,3,,1000.0,13,0.0
8043,8695,10,5,281,15,1,0,1,1,3.0,3000.0,40,1.0
8044,9461,2,5,123,15,1,0,0,1,3.0,100.0,37,0.0
8045,13113,10,11,211,4,1,0,1,1,1.0,10.0,2,0.0
8046,5629,2,5,73,15,1,0,0,1,2.0,500.0,37,0.0
8047,12310,0,3,44,5,1,0,1,1,10.0,180460.0,29,1.0
8048,5681,14,0,249,4,1,0,0,1,1.0,10.0,2,0.0
8049,10305,2,10,306,15,1,0,0,1,10.0,50.0,13,0.0
8050,9203,14,5,317,15,1,0,0,1,2.0,600.0,13,0.0
8051,713,5,5,123,15,1,0,0,1,3.0,98.0,13,0.0
8052,8525,11,0,72,4,1,0,1,1,1.0,20.0,2,0.0
8053,10226,13,5,123,15,1,0,0,1,5.0,100.0,37,0.0
8054,6013,11,0,40,4,1,0,1,1,6.0,10.0,2,0.0
8055,8587,2,0,91,15,1,0,0,1,0.0,50.0,37,0.0
8056,10536,2,0,91,4,1,0,0,1,5.0,30.0,2,0.0
8057,9677,10,0,91,4,1,0,1,1,2.0,10.0,2,0.0
8058,12798,5,5,233,15,1,0,0,1,2.0,100.0,13,0.0
8059,8011,2,0,309,4,1,0,0,1,1.0,10.0,2,0.0
8060,10405,11,0,81,4,0,0,1,1,20.0,20.0,2,0.0
8061,7957,13,0,72,4,0,0,1,1,2.0,100.0,2,0.0
8062,12661,5,9,237,5,1,0,1,1,20.0,10000.0,29,0.0
8063,8262,3,5,58,15,1,0,0,1,10.0,1000.0,13,0.0
8064,2549,5,11,79,4,1,0,0,1,3.0,15.0,2,0.0
8065,9729,5,0,72,4,1,0,1,1,1.0,10.0,2,0.0
8066,3450,2,5,123,15,0,0,0,1,10.0,200.0,13,0.0
8067,9255,0,9,242,15,1,0,1,1,3.0,1000.0,36,0.0
8068,4635,14,0,111,4,1,0,1,1,3.0,10.0,2,0.0
8069,13279,5,0,72,4,0,0,1,1,15.0,100.0,2,0.0
8070,5247,2,5,317,15,1,0,1,1,,60.0,37,0.0
8071,10725,6,5,233,15,1,0,0,1,5.0,200.0,37,0.0
8072,7903,5,0,249,4,1,0,0,1,5.0,40.0,2,0.0
8073,9056,11,0,72,4,1,0,1,1,1.0,10.0,2,0.0
8074,14148,2,5,123,15,1,0,0,1,13.0,500.0,37,0.0
8075,11139,2,9,237,5,1,0,1,1,2.0,4841.0,29,1.0
8076,1028,15,12,41,15,1,0,1,3,,1200.0,13,0.0
8077,5445,5,5,344,4,1,0,0,1,3.0,50.0,2,0.0
8078,10543,10,0,309,4,1,0,1,1,1.0,10.0,2,0.0
8079,6461,5,5,58,15,1,0,1,1,,100.0,37,0.0
8080,8009,11,0,72,4,1,0,1,1,4.0,20.0,2,0.0
8081,13738,0,5,317,0,1,0,0,3,,528.0,31,0.0
8082,1980,11,10,110,15,2,0,0,1,,50.0,37,0.0
8083,10618,5,0,72,4,0,0,1,1,2.0,50.0,2,0.0
8084,9279,5,5,123,15,1,0,0,1,100.0,3000.0,40,0.0
8085,1319,2,3,341,15,1,0,1,1,,200.0,40,1.0
8086,7300,10,5,220,15,0,0,0,1,4.0,200.0,13,0.0
8087,4906,6,11,225,15,1,0,0,1,3.0,200.0,37,0.0
8088,14278,5,11,52,4,1,0,0,1,1.0,15.0,2,0.0
8089,7908,2,3,341,15,1,0,1,1,,1000.0,40,1.0
8090,9853,5,0,91,15,1,0,0,1,4.0,10.0,40,0.0
8091,9385,13,0,249,4,0,0,1,1,1.0,10.0,2,0.0
8092,8298,13,5,55,15,1,0,0,1,3.0,168.0,13,0.0
8093,2818,13,5,317,15,1,0,1,1,,500.0,13,0.0
8094,4021,0,3,44,5,1,0,1,1,10.0,100000.0,29,1.0
8095,10333,5,5,58,15,1,0,0,1,25.0,10000.0,36,0.0
8096,8439,10,0,249,4,1,0,1,1,3.0,20.0,2,0.0
8097,7054,2,8,298,15,1,0,1,1,,500.0,40,1.0
8098,4097,5,14,243,15,1,0,0,1,3.0,10.0,13,0.0
