,Unnamed: 0,oplocdistrict,industryphy,industryco,enttype,state,adbusign,townsign,regtype,empnum,regcap,enttypegb,label
11724,11724,5,0,43,15,1,0,0,1,2,2,37,0.0
11725,11725,14,0,129,4,1,0,1,1,4,0,2,0.0
11726,11726,11,6,138,15,1,1,1,1,3,1,13,1.0
11727,11727,2,0,91,15,1,0,0,1,5,2,13,0.0
11728,11728,2,11,30,4,1,0,1,1,3,0,2,0.0
11729,11729,0,5,58,15,1,0,0,1,2,2,13,0.0
11730,11730,11,5,73,15,1,0,0,1,5,2,37,0.0
11731,11731,1,11,239,15,1,0,1,1,3,4,13,0.0
11732,11732,5,11,52,4,1,0,0,1,1,1,2,0.0
11733,11733,5,5,115,15,1,0,0,1,2,2,37,0.0
11734,11734,1,5,73,15,1,0,0,1,2,3,13,0.0
11735,11735,10,0,309,4,1,0,1,1,5,2,2,0.0
11736,11736,5,5,58,15,0,0,0,1,1,8,37,0.0
11737,11737,6,0,249,4,1,0,1,1,1,0,2,0.0
11738,11738,11,6,138,15,1,0,1,1,3,1,13,0.0
11739,11739,15,0,91,4,1,0,1,1,1,1,2,0.0
11740,11740,11,0,249,4,1,0,1,1,3,1,2,0.0
11741,11741,13,11,211,15,1,0,0,1,2,0,37,0.0
11742,11742,1,0,72,4,1,0,1,1,2,0,2,0.0
11743,11743,5,0,43,15,1,0,0,1,2,1,37,0.0
11744,11744,2,0,72,4,1,0,1,1,4,0,2,0.0
11745,11745,11,0,91,15,1,0,0,1,2,4,37,0.0
11746,11746,2,0,40,15,0,0,1,1,3,2,37,0.0
11747,11747,11,5,258,15,1,0,0,1,3,4,37,0.0
11748,11748,1,0,91,4,0,0,1,1,4,1,2,0.0
11749,11749,2,5,142,15,1,0,0,1,2,2,37,0.0
11750,11750,2,6,138,15,1,0,1,1,3,0,13,0.0
11751,11751,5,5,317,15,1,0,0,1,2,2,37,0.0
11752,11752,2,0,72,4,1,0,0,1,100,4,2,0.0
11753,11753,0,5,233,15,1,0,1,1,3,4,13,0.0
11754,11754,2,0,309,4,1,0,1,1,4,0,2,0.0
11755,11755,2,9,237,5,1,0,1,1,5,0,29,0.0
11756,11756,11,0,72,4,1,0,1,1,1,1,2,0.0
11757,11757,5,0,72,4,1,0,0,1,3,0,2,0.0
11758,11758,2,5,123,15,1,0,0,1,5,4,13,0.0
11759,11759,14,5,317,15,0,0,0,1,3,2,37,0.0
11760,11760,2,0,112,5,1,0,0,1,5,2,22,0.0
11761,11761,2,5,258,15,1,0,0,1,3,0,37,0.0
11762,11762,14,5,233,15,1,0,0,1,200,6,40,0.0
11763,11763,11,0,72,4,1,0,1,1,2,0,2,0.0
11764,11764,2,3,44,15,1,0,1,1,3,7,40,1.0
11765,11765,0,0,89,4,1,0,0,1,2,1,2,0.0
11766,11766,11,5,233,15,1,0,0,1,10,6,13,0.0
11767,11767,2,0,72,4,1,0,0,1,1,0,2,0.0
11768,11768,13,0,91,4,1,0,1,1,1,1,2,0.0
11769,11769,14,0,111,4,1,0,1,1,6,0,2,0.0
11770,11770,15,0,72,4,1,0,1,1,2,3,2,0.0
11771,11771,2,0,72,4,1,0,1,1,3,2,2,0.0
11772,11772,5,9,197,15,1,0,1,1,3,0,13,0.0
11773,11773,5,5,123,15,1,0,0,1,3,8,13,0.0
11774,11774,2,11,211,15,1,0,0,1,1,1,37,0.0
11775,11775,15,5,123,15,1,0,0,1,3,0,37,0.0
11776,11776,2,3,341,5,1,0,0,1,3,9,29,0.0
11777,11777,13,5,258,15,1,0,0,1,5,4,37,0.0
11778,11778,10,0,309,4,1,0,1,1,3,1,2,0.0
11779,11779,15,11,165,15,1,0,0,1,2,2,13,0.0
11780,11780,2,5,333,15,1,0,0,1,3,4,37,0.0
11781,11781,2,5,317,15,0,0,0,1,2,0,13,0.0
11782,11782,11,0,72,15,0,0,0,1,2,6,37,0.0
11783,11783,13,5,20,15,1,0,0,1,2,4,13,0.0
11784,11784,2,0,91,4,1,0,1,1,4,1,2,0.0
11785,11785,13,5,123,15,1,0,0,1,2,4,37,0.0
11786,11786,13,5,281,15,1,0,0,1,3,4,37,0.0
11787,11787,2,5,123,15,1,0,0,1,2,4,37,0.0
11788,11788,11,5,281,5,0,0,0,1,4,2,22,0.0
11789,11789,5,0,91,4,1,0,1,1,5,2,2,0.0
11790,11790,1,5,96,15,1,0,0,3,3,4,13,0.0
11791,11791,1,0,249,4,1,0,1,1,2,1,2,0.0
11792,11792,5,0,91,4,1,0,0,1,2,1,2,0.0
11793,11793,1,5,123,15,1,0,0,1,10,6,13,0.0
11794,11794,10,5,73,15,1,0,0,1,10,4,13,0.0
11795,11795,11,0,309,4,1,0,1,1,1,1,2,0.0
11796,11796,2,0,72,4,0,0,0,1,2,0,2,0.0
11797,11797,11,0,249,4,0,0,1,1,2,1,2,0.0
11798,11798,14,0,129,4,1,0,1,1,4,0,2,0.0
11799,11799,5,5,123,15,1,0,0,1,3,2,37,0.0
11800,11800,11,5,269,15,1,0,0,1,2,2,37,0.0
11801,11801,2,9,95,5,1,0,0,1,1,8,29,1.0
11802,11802,13,0,111,4,0,0,1,1,6,1,2,0.0
11803,11803,13,5,175,15,1,0,0,1,3,4,13,0.0
11804,11804,14,11,136,15,0,0,0,1,3,2,13,0.0
11805,11805,13,5,281,15,1,0,1,1,3,3,37,0.0
11806,11806,13,5,123,15,1,0,0,1,3,6,13,0.0
11807,11807,13,5,123,15,1,0,0,1,3,2,13,0.0
11808,11808,13,0,249,15,1,0,0,1,10,2,13,0.0
11809,11809,11,0,91,4,1,0,1,1,2,0,2,0.0
11810,11810,14,0,72,4,1,0,1,1,6,0,2,0.0
11811,11811,10,3,341,5,1,0,1,1,50,8,29,1.0
11812,11812,13,0,40,4,0,0,1,1,8,2,2,0.0
11813,11813,11,5,317,15,1,0,0,1,1,4,37,0.0
11814,11814,0,11,136,15,1,0,0,1,4,2,13,0.0
11815,11815,13,0,91,4,0,0,1,1,7,0,2,0.0
11816,11816,13,11,165,15,1,0,0,1,3,2,37,0.0
11817,11817,13,5,123,15,0,0,0,1,3,0,37,0.0
11818,11818,10,0,72,4,1,0,1,1,2,0,2,0.0
11819,11819,2,5,20,4,1,0,1,1,2,1,2,0.0
11820,11820,14,11,324,15,1,0,0,1,2,8,13,0.0
11821,11821,15,0,111,4,1,0,1,1,15,3,2,0.0
11822,11822,15,0,249,4,1,0,1,1,2,1,2,0.0
11823,11823,5,0,72,4,1,0,0,1,1,1,2,0.0
11824,11824,10,0,91,4,0,0,1,1,3,0,2,0.0
11825,11825,5,5,123,15,1,0,0,1,3,3,36,0.0
11826,11826,2,11,136,15,1,0,0,1,3,2,13,0.0
11827,11827,5,5,123,15,1,0,0,1,3,4,13,0.0
11828,11828,11,5,269,15,1,0,0,1,10,4,13,0.0
11829,11829,2,9,237,5,1,0,0,1,5,0,29,1.0
11830,11830,2,11,165,15,0,0,1,1,3,5,13,0.0
11831,11831,2,11,165,15,1,0,0,1,2,2,13,0.0
11832,11832,11,5,317,15,1,0,0,1,3,6,13,0.0
11833,11833,5,0,309,15,1,0,0,1,1,2,37,0.0
11834,11834,2,11,165,15,1,0,1,1,3,4,13,0.0
11835,11835,15,0,81,4,1,0,0,1,6,2,2,0.0
11836,11836,14,0,249,4,1,0,1,1,5,0,2,0.0
11837,11837,10,0,236,4,1,0,1,1,4,1,2,0.0
11838,11838,1,0,249,4,1,0,1,1,6,2,2,0.0
11839,11839,10,14,243,15,1,0,0,1,4,3,37,0.0
11840,11840,2,0,72,4,1,0,1,1,2,0,2,0.0
11841,11841,2,3,44,5,1,0,0,1,5,7,29,1.0
11842,11842,13,11,136,15,1,0,0,1,2,2,37,0.0
11843,11843,13,5,123,15,1,0,0,1,13,2,13,0.0
11844,11844,5,10,275,15,1,0,1,1,3,2,13,0.0
11845,11845,1,0,194,4,1,0,0,1,2,0,2,0.0
11846,11846,0,0,249,4,1,0,0,1,1,2,2,0.0
11847,11847,1,0,91,15,1,0,0,1,2,2,13,0.0
11848,11848,5,5,281,15,1,0,0,1,5,6,13,0.0
11849,11849,5,5,123,15,1,0,0,1,2,4,37,0.0
11850,11850,5,5,96,15,1,0,1,1,2,2,37,0.0
11851,11851,10,11,234,15,1,0,0,1,4,0,37,0.0
11852,11852,5,11,165,15,1,0,1,1,3,4,13,0.0
11853,11853,5,5,58,15,1,0,1,1,3,4,13,0.0
11854,11854,14,12,217,15,1,0,1,1,0,9,36,0.0
11855,11855,2,0,111,4,1,0,0,1,6,1,2,0.0
11856,11856,11,6,190,15,1,0,0,1,6,1,37,0.0
11857,11857,13,5,317,15,0,0,0,1,3,0,13,0.0
11858,11858,2,5,175,15,1,0,0,1,3,2,37,0.0
11859,11859,2,0,249,4,0,0,1,1,2,0,2,0.0
11860,11860,2,9,95,5,1,0,0,1,3,6,29,1.0
11861,11861,5,11,165,15,1,0,1,1,6,4,13,0.0
11862,11862,5,5,58,15,0,0,1,1,3,2,36,0.0
11863,11863,11,0,91,4,1,0,0,1,1,1,2,0.0
11864,11864,11,0,91,4,0,0,1,1,2,0,2,0.0
11865,11865,2,11,283,15,1,0,1,1,3,0,37,0.0
11866,11866,11,3,44,15,1,0,1,1,3,4,13,1.0
11867,11867,13,0,72,15,1,0,0,1,3,4,13,0.0
11868,11868,15,0,72,15,1,0,0,1,3,3,13,0.0
11869,11869,6,5,123,15,1,0,0,1,50,4,13,0.0
11870,11870,13,5,123,15,2,0,0,1,2,5,13,0.0
11871,11871,6,0,249,4,1,0,1,1,1,1,2,0.0
11872,11872,5,11,30,4,1,0,1,1,1,0,2,0.0
11873,11873,13,5,317,15,1,0,0,1,3,4,13,0.0
11874,11874,5,0,15,15,1,0,0,1,1,2,37,0.0
11875,11875,13,5,317,15,1,0,0,1,5,5,13,0.0
11876,11876,5,0,40,4,1,0,1,1,3,1,2,0.0
11877,11877,1,5,73,15,1,0,0,1,1,6,37,0.0
11878,11878,5,3,44,15,1,0,1,1,3,6,13,0.0
11879,11879,6,5,258,15,1,0,0,1,1,3,37,0.0
11880,11880,2,11,136,15,1,0,0,1,3,2,13,0.0
11881,11881,2,0,72,4,1,0,0,1,2,1,2,0.0
11882,11882,14,0,309,4,1,0,0,1,1,0,2,0.0
11883,11883,1,11,85,15,1,0,0,1,1,7,13,0.0
11884,11884,1,0,91,15,1,0,0,1,3,3,37,0.0
11885,11885,2,0,81,15,0,0,0,1,2,4,37,0.0
11886,11886,5,5,58,15,0,0,1,1,3,2,37,0.0
11887,11887,11,0,81,4,0,0,1,1,3,0,2,0.0
11888,11888,5,0,309,15,1,0,0,1,3,2,13,0.0
11889,11889,0,11,39,15,1,0,0,1,3,2,37,0.0
11890,11890,2,0,72,4,0,0,0,1,3,0,2,0.0
11891,11891,6,5,115,4,1,0,0,1,3,0,2,0.0
11892,11892,0,2,224,15,1,0,1,1,3,5,37,1.0
11893,11893,14,11,52,4,0,0,1,1,2,1,2,0.0
11894,11894,13,11,136,15,1,0,0,1,8,0,37,0.0
11895,11895,2,10,306,5,1,0,0,1,3,2,22,0.0
11896,11896,2,5,233,15,1,0,0,1,10,8,13,0.0
11897,11897,14,5,317,15,1,0,0,1,5,1,13,0.0
11898,11898,14,11,103,4,1,0,0,1,2,1,2,0.0
11899,11899,11,0,72,4,1,0,0,1,1,1,2,0.0
11900,11900,13,5,58,15,1,0,0,1,3,3,37,0.0
11901,11901,2,3,44,5,1,0,1,1,10,8,29,1.0
11902,11902,2,5,317,15,1,0,1,1,3,2,13,0.0
11903,11903,13,11,165,15,1,0,0,1,50,2,37,0.0
11904,11904,11,5,175,15,1,0,0,1,7,3,13,0.0
11905,11905,13,11,165,4,1,0,1,1,2,2,2,0.0
11906,11906,5,5,175,15,1,0,0,1,5,6,37,0.0
11907,11907,10,5,73,15,1,0,0,1,5,6,40,0.0
11908,11908,2,5,123,15,1,0,0,1,4,4,37,0.0
11909,11909,1,0,249,4,1,0,0,1,1,1,2,0.0
11910,11910,2,0,72,4,1,0,1,3,3,1,2,0.0
11911,11911,10,10,110,5,1,0,0,1,4,2,22,0.0
11912,11912,2,5,281,15,1,0,1,1,3,6,13,0.0
11913,11913,13,0,72,4,1,0,1,1,2,2,2,0.0
11914,11914,13,5,123,15,1,0,0,1,2,6,13,0.0
11915,11915,2,5,18,15,1,0,0,1,3,2,37,0.0
11916,11916,14,0,249,4,0,0,1,1,9,1,2,0.0
11917,11917,11,0,72,15,0,0,0,1,3,4,13,0.0
11918,11918,0,0,72,4,1,0,0,1,3,1,2,0.0
11919,11919,0,5,58,15,1,0,1,1,3,6,36,0.0
11920,11920,2,9,237,5,1,0,1,1,5,6,29,1.0
11921,11921,2,9,237,5,1,0,1,1,3,8,29,1.0
11922,11922,13,11,102,15,1,0,0,1,4,4,13,0.0
11923,11923,5,0,81,15,1,0,0,1,3,1,37,0.0
11924,11924,0,3,98,15,1,0,1,1,3,0,37,0.0
11925,11925,5,0,91,4,1,0,0,1,1,1,2,0.0
11926,11926,15,5,281,15,1,0,0,1,3,2,13,0.0
11927,11927,15,0,249,4,1,0,1,1,1,1,2,0.0
11928,11928,13,0,81,4,1,0,1,1,1,0,2,0.0
11929,11929,5,6,134,15,1,0,0,1,5,8,40,0.0
11930,11930,14,0,249,4,1,0,0,1,1,0,2,0.0
11931,11931,2,11,241,5,1,0,1,1,4,2,22,0.0
11932,11932,5,0,91,4,1,0,0,1,5,2,2,0.0
11933,11933,14,12,240,15,1,0,0,1,4,8,12,0.0
11934,11934,5,0,91,4,0,0,1,1,3,1,2,0.0
11935,11935,2,11,165,15,1,0,1,1,3,2,36,0.0
11936,11936,13,5,123,15,1,0,0,1,5,2,37,0.0
11937,11937,5,5,58,15,1,0,1,1,3,6,37,0.0
11938,11938,10,0,72,4,1,0,1,1,2,1,2,0.0
11939,11939,2,5,317,15,0,0,0,1,2,0,37,0.0
11940,11940,2,11,102,15,1,0,0,1,3,0,37,0.0
11941,11941,5,0,81,15,1,0,0,1,5,0,37,0.0
11942,11942,13,0,111,4,1,0,1,1,2,0,2,0.0
11943,11943,13,5,269,15,1,0,0,1,2,4,13,0.0
11944,11944,14,5,233,15,1,0,0,1,3,1,13,0.0
11945,11945,1,5,123,15,0,0,0,1,1,2,37,0.0
11946,11946,2,0,91,15,1,0,0,1,2,2,13,0.0
11947,11947,2,0,40,4,1,0,1,1,3,0,2,0.0
11948,11948,11,0,309,4,1,0,0,1,5,2,2,0.0
11949,11949,1,0,91,4,1,0,1,1,3,2,2,0.0
11950,11950,5,0,309,4,1,0,0,1,1,0,2,0.0
11951,11951,0,0,309,4,1,0,0,1,1,0,2,0.0
11952,11952,5,5,317,15,1,0,1,1,3,4,37,0.0
11953,11953,5,0,91,4,1,0,1,1,3,2,2,0.0
11954,11954,5,0,91,4,1,0,0,1,2,0,2,0.0
11955,11955,2,6,134,15,1,0,1,1,3,2,13,0.0
11956,11956,13,0,43,15,0,0,0,1,3,4,13,0.0
11957,11957,13,0,249,4,0,0,1,1,3,1,2,0.0
11958,11958,13,5,317,15,1,0,0,1,3,2,13,0.0
11959,11959,10,5,317,15,0,0,0,1,2,0,37,0.0
11960,11960,5,5,123,15,1,0,0,1,2,4,37,0.0
11961,11961,5,5,281,15,1,0,1,1,5,4,13,0.0
11962,11962,2,5,317,15,1,0,1,1,3,4,13,0.0
11963,11963,2,9,237,5,1,0,1,1,2,9,29,1.0
11964,11964,6,5,317,4,1,0,1,1,2,0,2,0.0
11965,11965,2,5,123,15,1,0,0,1,3,4,13,0.0
11966,11966,14,0,91,15,1,0,0,1,3,3,13,0.0
11967,11967,13,6,134,15,1,0,0,1,3,6,13,0.0
11968,11968,10,5,73,15,1,0,0,1,3,4,37,0.0
11969,11969,0,0,89,15,1,0,0,1,3,7,10,0.0
11970,11970,1,0,249,4,1,0,1,1,2,1,2,0.0
11971,11971,2,11,165,15,1,0,1,1,3,2,13,0.0
11972,11972,11,5,123,15,1,0,0,1,2,3,10,0.0
11973,11973,0,3,44,15,1,0,1,1,0,3,13,0.0
11974,11974,0,3,44,15,1,0,1,1,3,2,13,0.0
11975,11975,2,11,245,15,1,0,0,1,3,4,13,0.0
11976,11976,1,0,309,4,1,0,1,1,3,2,2,0.0
11977,11977,10,0,249,4,1,0,1,1,2,0,2,0.0
11978,11978,2,11,102,15,1,0,0,3,3,2,37,0.0
11979,11979,2,5,58,15,1,0,0,1,5,3,13,0.0
11980,11980,5,5,123,15,0,0,0,1,2,6,13,0.0
11981,11981,5,11,211,4,1,0,0,1,3,1,2,0.0
11982,11982,0,11,92,4,1,0,0,1,2,1,2,0.0
11983,11983,1,0,72,4,1,0,0,1,1,0,2,0.0
11984,11984,5,5,344,15,1,0,0,3,3,4,13,0.0
11985,11985,2,9,128,15,1,0,1,1,3,3,40,1.0
11986,11986,1,11,211,4,1,0,1,1,15,3,2,0.0
11987,11987,2,5,123,15,1,0,0,1,3,2,37,0.0
11988,11988,13,0,309,4,1,0,1,1,1,0,2,0.0
11989,11989,10,0,309,4,1,0,0,1,2,0,2,0.0
11990,11990,2,0,72,15,1,0,1,1,3,4,37,0.0
11991,11991,2,5,18,15,1,0,0,1,3,2,37,0.0
11992,11992,5,0,72,4,1,0,1,1,3,0,2,0.0
11993,11993,2,0,249,4,1,0,0,1,3,1,2,0.0
11994,11994,14,11,39,5,1,0,0,1,3,1,22,0.0
11995,11995,0,3,341,15,1,0,1,1,3,2,13,1.0
11996,11996,2,11,211,4,1,0,1,1,2,0,2,0.0
11997,11997,5,0,249,15,0,0,0,1,3,2,13,0.0
11998,11998,5,5,58,15,1,0,1,1,3,6,10,0.0
11999,11999,13,0,91,4,1,0,1,1,5,1,2,0.0
12000,12000,1,6,134,15,1,0,0,1,5,0,37,0.0
12001,12001,2,0,112,4,1,0,0,1,2,0,2,0.0
12002,12002,13,0,91,15,0,0,0,1,6,2,10,0.0
12003,12003,5,0,91,15,1,0,0,1,5,2,40,0.0
12004,12004,15,0,91,4,1,0,1,1,3,0,2,0.0
12005,12005,13,0,309,4,1,0,0,1,3,0,2,0.0
12006,12006,6,5,58,0,1,0,0,4,3,6,47,0.0
12007,12007,5,11,136,15,1,0,0,1,5,2,37,0.0
12008,12008,6,5,123,15,1,0,1,1,2,3,13,0.0
12009,12009,2,0,249,15,1,0,0,1,2,0,37,0.0
12010,12010,13,5,317,15,1,0,1,1,3,4,36,0.0
12011,12011,5,0,91,4,1,0,1,1,5,2,2,0.0
12012,12012,13,11,165,15,1,0,1,1,3,0,37,0.0
12013,12013,13,0,91,15,1,0,0,1,13,6,13,0.0
12014,12014,2,5,281,15,1,0,0,1,1,4,37,0.0
12015,12015,11,10,110,15,1,0,0,1,3,0,37,0.0
12016,12016,13,5,281,15,1,0,0,1,2,2,37,0.0
12017,12017,2,6,134,15,1,0,0,1,3,2,37,0.0
12018,12018,2,9,237,5,1,0,1,1,2,4,29,1.0
12019,12019,2,5,123,15,1,0,0,1,1,4,13,0.0
12020,12020,13,3,19,15,1,0,1,1,3,2,37,0.0
12021,12021,5,5,123,15,1,0,0,3,3,2,37,0.0
12022,12022,2,0,249,4,0,0,0,1,4,1,2,0.0
12023,12023,2,5,123,15,1,0,0,1,2,4,36,0.0
12024,12024,14,0,72,4,0,0,1,1,5,1,2,0.0
12025,12025,5,5,58,15,1,0,0,1,5,2,13,0.0
12026,12026,0,0,249,4,1,0,0,1,1,1,2,0.0
12027,12027,5,12,271,15,1,0,1,3,3,2,10,0.0
12028,12028,13,5,233,15,1,0,0,1,5,6,13,0.0
12029,12029,10,11,286,15,1,0,0,1,3,3,37,0.0
12030,12030,13,5,123,15,0,0,0,1,2,0,37,0.0
12031,12031,14,5,123,15,1,0,0,1,13,2,13,0.0
12032,12032,14,0,249,4,1,0,0,1,7,2,2,0.0
12033,12033,2,5,17,15,1,0,1,1,3,4,13,0.0
12034,12034,2,0,72,15,1,0,0,1,5,2,13,0.0
12035,12035,6,5,233,15,0,0,0,1,10,4,13,0.0
12036,12036,14,5,20,15,1,0,1,1,3,2,13,0.0
12037,12037,5,11,30,4,1,0,0,1,3,1,2,0.0
12038,12038,1,5,115,5,1,0,0,3,6,0,22,0.0
12039,12039,1,0,337,4,1,0,0,1,2,0,2,0.0
12040,12040,10,11,63,15,1,0,0,1,6,4,37,0.0
12041,12041,2,0,72,4,1,0,1,1,3,0,2,0.0
12042,12042,15,0,91,15,1,0,0,1,2,2,37,0.0
12043,12043,0,3,311,15,1,0,1,1,3,2,37,1.0
12044,12044,15,0,72,15,1,0,0,1,8,4,36,0.0
12045,12045,1,14,243,15,1,0,0,1,15,4,37,0.0
12046,12046,2,0,111,4,1,0,1,1,4,0,2,0.0
12047,12047,1,5,58,15,0,0,1,1,3,7,13,0.0
12048,12048,0,9,237,15,1,0,1,1,0,2,13,0.0
12049,12049,1,14,243,15,1,0,0,1,5,2,37,0.0
12050,12050,2,11,165,15,0,0,1,1,3,4,37,0.0
12051,12051,13,5,58,15,1,0,1,1,3,2,13,0.0
12052,12052,11,0,72,4,1,0,1,1,1,0,2,0.0
12053,12053,0,5,58,15,1,0,1,1,3,6,36,0.0
12054,12054,11,5,25,15,1,0,0,1,5,0,37,0.0
12055,12055,5,0,91,4,1,0,0,1,5,0,2,0.0
12056,12056,2,0,72,4,0,0,0,1,3,0,2,0.0
12057,12057,5,0,309,15,1,0,1,1,2,1,13,0.0
12058,12058,2,11,30,4,1,0,1,1,4,2,2,0.0
12059,12059,10,5,83,15,1,0,0,1,6,4,13,0.0
12060,12060,13,0,43,15,1,0,0,1,3,2,37,0.0
12061,12061,13,11,136,15,1,0,0,1,3,4,13,0.0
12062,12062,2,0,129,15,1,0,0,1,2,0,13,0.0
12063,12063,0,9,237,15,1,0,1,1,3,6,13,0.0
12064,12064,2,11,39,15,1,0,0,1,5,4,13,0.0
12065,12065,13,5,317,15,1,0,0,1,4,2,13,0.0
12066,12066,5,5,67,15,0,0,1,1,3,2,10,0.0
12067,12067,2,5,123,15,1,0,0,1,3,4,13,0.0
12068,12068,11,0,309,15,1,0,0,1,4,2,13,0.0
12069,12069,1,0,72,4,1,0,1,1,2,0,2,0.0
12070,12070,11,0,72,15,1,0,0,1,3,4,13,0.0
12071,12071,13,5,123,15,1,0,0,1,3,2,13,0.0
12072,12072,14,0,72,4,1,0,1,1,10,2,2,0.0
12073,12073,2,0,337,4,1,0,1,1,2,1,2,0.0
12074,12074,2,11,165,15,1,0,0,1,2,3,13,0.0
12075,12075,1,11,30,4,1,0,0,1,3,1,2,0.0
12076,12076,1,3,205,12,1,0,0,1,3,3,14,1.0
12077,12077,0,0,40,4,0,0,0,1,5,2,2,0.0
12078,12078,0,3,44,15,1,0,1,1,4,8,40,1.0
12079,12079,2,0,72,4,1,0,0,1,2,1,2,0.0
12080,12080,2,5,123,15,1,0,0,1,3,2,13,0.0
12081,12081,5,0,91,4,1,0,0,1,1,1,2,0.0
12082,12082,13,5,317,15,1,0,0,3,3,4,13,0.0
12083,12083,0,0,40,4,1,0,0,1,40,4,2,0.0
12084,12084,1,0,40,5,1,0,0,1,3,4,29,0.0
12085,12085,15,5,233,15,1,0,0,1,2,2,13,0.0
12086,12086,5,5,317,15,1,0,0,3,3,2,37,0.0
12087,12087,11,10,110,4,1,0,1,1,3,1,2,0.0
12088,12088,10,0,91,15,1,0,0,1,5,3,37,0.0
12089,12089,14,11,245,4,0,0,1,1,3,2,2,0.0
12090,12090,10,11,219,12,1,0,0,1,6,5,1,0.0
12091,12091,14,5,20,15,1,0,0,1,3,2,13,0.0
12092,12092,13,11,165,15,1,0,1,1,3,3,13,0.0
12093,12093,5,5,317,15,0,0,0,1,3,2,37,0.0
12094,12094,11,5,67,15,1,0,0,1,2,7,13,0.0
12095,12095,10,0,72,4,1,0,1,1,1,0,2,0.0
12096,12096,2,5,175,15,1,0,1,1,3,4,37,0.0
12097,12097,5,0,72,4,1,0,1,1,1,1,2,0.0
12098,12098,2,0,309,15,1,0,1,1,3,4,13,0.0
12099,12099,1,11,165,15,1,0,0,1,5,2,37,0.0
12100,12100,2,2,224,15,1,0,1,1,3,2,37,0.0
12101,12101,2,5,50,15,1,0,0,1,3,0,13,0.0
12102,12102,14,0,249,4,1,0,0,1,2,0,2,0.0
12103,12103,2,5,123,15,1,0,0,1,2,4,13,0.0
12104,12104,5,5,123,15,1,0,0,3,3,4,37,0.0
12105,12105,0,9,237,15,1,0,1,1,3,4,13,0.0
12106,12106,5,5,123,15,1,0,0,1,2,4,37,0.0
12107,12107,10,0,91,4,1,0,1,1,1,1,2,0.0
12108,12108,5,0,72,15,1,0,0,1,3,1,37,0.0
12109,12109,13,11,165,15,1,0,0,1,3,2,37,0.0
12110,12110,13,11,78,15,1,0,0,1,5,2,13,0.0
12111,12111,5,2,196,15,1,0,1,1,3,6,13,1.0
12112,12112,15,0,249,4,0,0,1,1,1,0,2,0.0
12113,12113,2,0,91,4,1,0,0,1,1,0,2,0.0
12114,12114,5,0,249,4,0,0,1,1,1,0,2,0.0
12115,12115,5,11,165,15,1,0,0,1,20,2,36,0.0
12116,12116,13,5,317,15,1,0,0,1,3,6,13,0.0
12117,12117,2,0,72,4,1,0,0,1,8,1,2,0.0
12118,12118,6,11,30,4,1,0,1,1,2,0,2,0.0
12119,12119,5,0,309,4,0,0,1,1,10,2,2,0.0
12120,12120,5,0,309,4,1,0,1,1,2,1,2,0.0
12121,12121,6,0,72,4,0,0,1,1,3,1,2,0.0
12122,12122,0,0,72,4,1,0,0,1,4,2,2,0.0
12123,12123,14,5,123,15,1,0,0,1,3,3,13,0.0
12124,12124,11,0,121,4,1,0,1,1,1,1,2,0.0
12125,12125,2,9,95,5,1,0,0,1,2,9,29,0.0
12126,12126,10,5,317,15,1,0,0,1,5,2,37,0.0
12127,12127,0,16,28,14,1,0,1,3,3,7,0,0.0
12128,12128,13,0,72,15,1,0,1,1,3,2,37,0.0
12129,12129,1,11,85,15,1,0,0,1,5,4,37,0.0
12130,12130,0,9,237,3,1,0,1,1,3,4,28,1.0
12131,12131,2,0,72,4,1,0,0,1,3,1,2,0.0
12132,12132,11,0,72,4,0,0,1,1,4,2,2,0.0
12133,12133,2,11,211,15,1,0,0,1,2,2,37,0.0
12134,12134,2,0,72,15,0,0,1,1,3,2,37,0.0
12135,12135,11,11,164,4,1,0,0,1,3,1,2,0.0
12136,12136,13,11,103,15,1,0,0,1,2,4,13,0.0
12137,12137,10,5,317,15,0,0,0,1,3,2,37,0.0
12138,12138,1,0,249,4,1,0,1,1,2,1,2,0.0
12139,12139,13,5,123,15,1,0,0,3,3,3,13,0.0
12140,12140,14,5,258,5,0,0,0,1,4,0,22,0.0
12141,12141,0,0,111,4,0,0,1,1,5,1,2,0.0
12142,12142,14,0,249,4,1,0,1,1,1,0,2,0.0
12143,12143,2,5,123,15,1,0,0,1,13,3,36,0.0
12144,12144,2,0,249,4,1,0,1,1,3,1,2,0.0
12145,12145,14,10,110,4,1,0,0,1,2,0,2,0.0
12146,12146,0,6,215,15,1,0,0,1,8,3,37,0.0
12147,12147,15,5,317,15,5,0,1,1,3,2,37,0.0
12148,12148,11,10,282,15,1,0,1,1,3,8,13,0.0
12149,12149,2,10,275,15,1,0,0,1,2,2,13,0.0
12150,12150,14,5,61,15,1,0,0,1,15,2,13,0.0
12151,12151,5,5,123,15,1,0,0,1,2,3,37,0.0
12152,12152,14,5,83,15,1,0,0,1,2,2,13,0.0
12153,12153,6,0,249,4,1,0,1,1,1,1,2,0.0
12154,12154,13,5,123,14,1,0,0,1,15,7,0,0.0
12155,12155,5,5,123,15,0,0,0,1,3,4,37,0.0
12156,12156,13,5,317,15,1,0,1,1,3,4,13,0.0
12157,12157,5,5,58,15,1,0,1,1,100,6,36,0.0
12158,12158,1,5,233,15,1,0,0,1,6,6,13,0.0
