0,1,2,3,4,5,6,7,8,9,10,11,12,13
7596,309,14,6,190,15,1,0,0,1,3,30,37,0
8525,3164,2,9,237,5,1,0,1,1,5,70100,29,1
7597,72,5,5,317,15,1,0,0,1,20,2000,36,0
4477,5789,0,19,316,15,1,0,1,1,3,100,36,1
7598,10651,1,10,110,5,1,0,0,1,1,200,22,0
7187,4682,2,9,237,5,1,0,1,1,3,0,29,1
7599,1486,11,0,249,4,1,0,1,1,2,10,2,0
8915,6367,0,3,44,5,1,0,1,1,10,360,29,1
7600,3286,2,5,20,15,1,0,0,1,3,100,37,0
13566,7704,1,9,242,15,1,0,1,1,0,50,10,1
7601,913,13,11,165,15,1,0,0,1,3,50,37,0
8097,7054,2,8,298,15,1,0,1,1,0,500,40,1
7602,13396,2,11,39,15,0,0,0,1,0,50,13,0
10695,8744,5,9,95,15,1,0,1,1,0,50000,40,1
7603,171,1,5,123,15,1,0,0,1,12,300,13,0
7459,4509,0,9,237,5,1,0,1,1,2,20,29,1
7604,14209,14,0,72,4,1,0,1,1,3,15,2,0
6023,3823,0,3,44,5,1,0,1,3,3,454,29,1
7605,9661,13,0,121,4,1,0,1,1,6,15,2,0
12303,6037,2,9,95,15,1,0,1,1,0,5000,13,1
7606,9872,14,0,72,4,1,0,1,1,1,10,2,0
5939,6186,12,9,237,5,1,0,1,1,20,10000,29,1
7607,5022,2,5,281,15,1,0,1,1,0,1500,13,0
6475,1636,2,9,197,5,1,0,0,1,5,50010,29,1
7608,10433,13,14,243,15,1,0,0,1,3,10,13,0
6389,35,0,9,237,5,1,0,1,1,3,5464,29,1
7609,1122,13,5,123,15,1,0,0,1,2,500,37,0
12445,8827,2,3,44,5,1,0,1,1,5,300000,29,1
7610,7836,11,0,249,4,0,0,1,1,1,10,2,0
13380,5760,2,9,197,5,1,0,0,1,2,100001,29,1
7611,3173,5,6,138,15,1,0,0,1,3,100,37,0
930,111,2,3,44,5,1,0,1,1,3,44375,29,1
7612,10785,2,5,317,15,1,0,0,3,0,100,40,0
13433,9472,2,9,237,5,1,0,1,1,5,10,29,1
7613,12169,13,0,249,4,1,0,1,1,2,60,2,0
9409,1674,0,3,44,15,1,0,1,3,3,5000,13,1
7614,11909,2,0,91,15,1,0,0,1,3,500,37,0
4577,3858,2,9,237,5,1,0,1,1,4,3000,29,1
7615,1768,10,0,72,4,0,0,1,1,2,10,2,0
215,7909,0,3,44,5,1,0,1,1,3,4000,29,1
7616,1612,5,5,233,15,0,0,0,1,2,50,37,0
8160,2449,5,9,237,5,1,0,1,1,3,37401,29,1
7617,12568,13,5,317,15,1,0,0,1,5,300,37,0
11695,10647,0,19,104,3,1,0,1,1,0,0,28,1
7618,2759,6,0,249,4,1,0,0,1,4,12,2,0
4868,6525,2,9,237,5,1,0,1,1,6,7010,29,1
7619,5280,15,0,249,4,0,0,1,1,18,50,2,0
4582,10627,5,9,95,5,1,0,1,1,29,5825,29,1
7620,6226,11,5,115,15,1,0,0,1,2,1080,13,0
133,2925,2,3,341,5,1,0,1,1,10,100000,29,1
7621,8030,5,3,168,7,1,0,0,1,5,300,17,0
9435,8665,15,11,263,15,1,0,0,3,0,500,36,1
7622,12896,11,5,123,15,1,0,0,1,4,200,13,0
7820,4108,2,9,237,5,1,0,1,1,2,200000,29,1
7623,10912,2,5,123,15,0,0,0,1,2,2100,37,0
9539,2186,2,9,237,5,1,0,1,1,2,20,29,1
7624,8982,5,5,123,15,1,0,0,1,3,3000,13,0
11155,12722,2,9,237,5,1,0,1,1,7,2000,29,1
7626,14366,5,0,72,4,1,0,1,1,2,50,2,0
13028,2656,2,3,44,5,1,0,1,1,3,4300,29,1
7628,625,2,5,317,15,1,0,0,1,3,50,37,0
12717,11040,0,3,44,5,1,0,1,1,3,102100,29,1
7629,88,11,0,72,4,1,0,1,1,1,15,2,0
89,4537,14,2,187,3,0,0,1,1,0,0,45,1
7630,10921,2,0,91,15,1,0,0,1,2,1000,13,0
8296,3442,2,9,237,5,1,0,1,1,5,429200,29,1
7632,1253,13,0,249,4,1,0,1,1,1,10,2,0
2932,7736,0,3,329,15,1,0,1,1,4,104160,36,1
7633,7616,10,11,63,15,1,0,0,1,10,100,13,0
4504,14743,2,3,44,5,1,0,1,1,5,1000,29,1
7634,2477,6,11,165,15,1,0,0,1,1,10,13,0
6979,476,2,3,341,5,1,0,0,1,5,10,29,1
7636,4485,5,0,91,15,1,0,0,1,10,50,37,0
2770,12542,0,3,44,5,1,0,1,1,3,7001,29,1
7637,14133,10,5,123,15,1,0,0,1,10,100,37,0
6602,9364,2,3,19,3,1,0,1,1,0,0,45,1
7638,4130,13,0,81,4,0,0,1,1,3,100,2,0
1591,9781,0,3,44,5,1,0,1,1,20,11570,29,1
7639,4131,5,14,243,15,1,0,0,1,13,200,37,0
3722,14641,0,9,237,15,1,0,1,1,0,1000,13,1
7640,11560,6,0,72,4,0,0,1,1,5,10,2,0
11688,10184,0,0,91,15,1,0,0,1,0,3000,13,1
7641,2029,11,10,137,4,1,0,0,1,3,10,2,0
3646,13436,2,9,237,5,1,0,1,1,2,200000,29,1
7642,13982,10,0,43,15,1,0,1,1,0,200,37,0
3430,12299,14,3,98,15,1,0,1,1,0,10,37,1
7643,6131,2,0,91,4,1,0,0,1,2,10,2,0
11829,8180,2,9,237,5,1,0,0,1,5,10,29,1
7644,9482,2,5,96,15,1,0,0,1,0,10,37,0
1717,14441,14,0,91,15,1,0,1,1,0,1000,37,1
7645,1539,5,5,58,15,1,0,1,1,0,500,13,0
12303,6037,2,9,95,15,1,0,1,1,0,5000,13,1
7646,10483,11,0,91,4,1,0,0,1,1,20,2,0
7959,14204,0,3,19,15,1,0,1,1,3,50000,10,1
7647,5150,2,10,306,15,1,0,0,1,5,1000,36,0
1006,13199,2,9,237,5,1,0,1,1,2,150100,29,1
7648,13152,13,5,317,15,1,0,0,1,3,100,13,0
3018,12514,0,9,197,15,1,0,1,1,0,300,13,1
7649,10777,13,0,72,4,0,0,1,3,10,100,2,0
8205,5290,2,9,237,5,1,0,1,1,2,269521,29,1
7650,11527,10,14,243,15,1,0,0,1,3,122,13,0
3284,9295,11,2,214,3,1,0,1,1,0,0,45,1
7651,9380,13,5,123,15,1,0,0,1,13,300,36,0
7300,11064,2,9,237,5,1,0,1,1,5,10,29,1
7652,3841,5,0,309,4,1,0,0,1,2,13,2,0
1398,14476,5,3,44,15,1,0,1,1,0,1000,37,1
7653,9849,1,11,211,15,1,0,0,1,5,50,13,0
9432,7948,0,3,44,3,1,0,1,1,0,0,28,1
7654,7864,2,6,134,15,1,0,0,1,5,50,13,0
12474,8275,0,9,207,5,1,0,1,1,0,760,29,1
7655,6428,2,0,91,15,1,0,0,1,2,500,13,0
9069,5636,0,19,312,15,1,0,1,3,3,10000,13,1
7656,8688,0,5,55,15,0,0,1,1,0,1000,10,0
8365,2060,2,3,44,5,1,0,1,1,5,350000,29,1
7657,13970,2,5,18,15,1,0,0,1,3,100,37,0
685,11691,2,9,95,15,1,0,1,1,0,10000,13,1
7659,9705,5,5,123,15,1,0,0,1,5,1800,36,0
6754,9436,0,9,237,5,0,0,1,1,15,1000,29,1
7661,10347,11,0,72,4,1,0,1,3,2,10,2,0
13283,8044,2,9,237,5,1,0,1,1,2,1005,29,1
7662,7419,2,5,123,15,1,0,0,1,3,30,37,0
7129,1440,13,3,44,5,1,0,1,1,4,1750,29,1
7663,6526,5,0,72,4,1,0,1,1,3,10,2,0
4306,922,13,3,44,15,1,0,1,1,0,3000,13,1
7664,1927,11,5,317,15,1,0,0,1,2,500,37,0
11637,12808,2,3,44,5,1,0,1,1,10,2500,29,1
7665,7617,5,5,233,15,1,0,0,1,2,50,37,0
14,639,2,9,237,5,1,0,1,1,5,310,29,1
7666,2613,1,0,117,15,1,0,0,1,5,500,37,0
9134,8925,11,9,237,15,1,0,1,1,0,5000,40,1
7667,5738,5,14,243,15,1,0,0,1,13,1000,37,0
8694,9888,0,19,80,15,0,0,1,1,3,50,37,1
7668,9497,2,0,72,4,1,0,0,1,4,20,2,0
12693,1242,2,3,341,5,1,0,0,1,1,10,29,1
7669,11298,11,0,91,6,1,0,0,1,5,300,18,0
12191,7731,0,3,205,5,1,0,1,1,10,66970,29,1
7670,6619,13,10,282,5,1,0,0,1,10,50,22,0
3383,12129,5,9,237,5,1,0,1,1,5,5000,29,1
7671,7488,10,3,341,15,1,0,0,1,5,10000,42,0
14302,1570,14,3,44,15,1,0,1,1,4,62500,36,1
7672,12122,14,0,111,4,1,0,0,1,2,12,2,0
7141,678,2,3,44,5,1,0,1,1,10,300100,29,1
7673,9896,6,5,115,15,1,0,0,1,4,30,13,0
563,3657,2,9,95,5,1,0,0,1,3,21500,29,1
7674,13385,1,11,30,4,1,0,1,1,1,10,2,0
6534,8535,5,9,237,15,1,0,1,1,0,70000,40,1
7676,3781,2,3,44,15,1,0,1,1,0,1000,13,0
2443,2040,10,3,44,15,1,0,1,1,0,4600,36,1
7677,13830,5,0,72,4,1,0,1,1,4,50,2,0
1683,5353,2,9,237,5,1,0,1,1,10,35001,29,1
7678,1955,11,5,123,15,1,0,0,1,3,2160,13,0
1010,65,10,3,44,5,1,0,1,1,38,245,29,1
7679,219,14,10,110,4,0,0,1,1,8,30,2,0
2099,3186,2,3,44,5,1,0,1,1,5,200000,29,1
7680,14459,2,0,91,15,1,0,1,1,0,100,37,0
4874,3830,2,9,237,5,1,0,1,1,2,10300,29,1
7681,1921,2,5,317,15,1,0,0,1,2,30,37,0
453,5791,0,19,312,15,1,0,0,1,0,10000,13,1
7682,11589,1,0,91,15,1,0,0,1,0,60,13,0
1756,5252,2,9,237,5,1,0,1,1,3,11600,29,1
7683,1725,10,11,30,4,1,0,1,1,3,50,2,0
12351,2632,0,3,44,15,1,0,1,1,3,180000,10,1
7684,13225,0,3,44,15,1,0,0,1,0,1000,13,0
9550,9183,0,3,205,3,0,0,1,1,0,0,45,1
7685,8685,11,0,249,4,1,0,0,1,2,15,2,0
11635,9487,0,3,341,15,1,0,1,1,3,2000,36,1
7686,332,5,5,55,15,1,0,0,1,2,500,13,0
2583,5243,2,9,237,5,1,0,1,1,5,90001,29,1
7687,10490,5,5,73,15,1,0,0,1,3,582,13,0
14265,741,5,3,11,15,1,0,1,1,0,1000,13,1
7688,8431,0,0,309,15,1,0,0,1,0,108,37,0
6899,13409,2,3,341,5,1,0,0,1,3,1000000,29,1
7690,11161,11,0,309,4,1,0,1,1,3,10,2,0
8903,11619,2,9,237,5,1,0,1,1,5,555535,29,1
7691,10461,1,0,249,4,1,0,1,1,2,20,2,0
7703,6455,2,9,237,5,1,0,1,1,2,0,29,1
7692,5773,2,5,73,15,1,0,0,1,3,1000,13,0
10907,3046,2,9,237,5,1,0,0,1,5,10,29,1
7693,5588,1,0,72,4,1,0,1,1,1,10,2,0
11453,4300,0,3,205,5,1,0,1,1,5,30,29,1
7694,13087,13,0,309,4,1,0,1,1,5,15,2,0
5193,9218,10,3,223,3,5,0,1,1,0,0,28,1
7695,9466,1,0,249,4,1,0,1,1,3,15,2,0
11726,9463,11,6,138,15,1,1,1,1,0,20,13,1
7696,14730,11,6,138,4,1,0,1,1,3,20,2,0
12949,1201,0,8,114,15,1,0,1,1,0,500,10,1
7697,9691,2,5,123,15,1,0,0,1,5,50,13,0
12452,8664,2,3,341,15,1,0,1,1,0,1000,36,1
7698,7666,11,10,282,15,0,0,0,1,0,5000,13,0
13141,10014,2,3,341,15,1,0,1,1,0,500,36,1
7699,10006,2,5,123,15,0,0,0,1,2,50,37,0
6534,8535,5,9,237,15,1,0,1,1,0,70000,40,1
7700,14171,11,10,110,4,1,0,1,1,1,10,2,0
6638,14670,2,9,237,5,1,0,1,1,3,175801,29,1
7701,10159,11,0,249,4,0,0,1,1,4,20,2,0
4739,11458,2,9,237,5,0,0,1,1,3,150100,29,1
7702,3638,2,0,72,4,1,0,0,1,2,10,2,0
13503,8132,6,3,44,15,1,0,0,3,0,20000,36,1
7705,10939,2,0,249,4,1,0,0,3,3,50,2,0
869,8504,1,3,11,15,1,0,1,1,3,62500,36,1
7706,14816,13,5,281,15,1,0,0,1,0,500,13,0
2712,3330,2,9,237,5,1,0,1,1,3,5380,29,1
7707,6128,10,0,254,4,1,0,0,1,5,10,2,0
12949,1201,0,8,114,15,1,0,1,1,0,500,10,1
7708,10804,11,0,249,4,1,0,1,1,2,60,2,0
14041,14041,2,9,237,5,1,0,1,1,5,2305,29,1
7709,4390,5,11,211,4,1,0,0,1,1,10,2,0
8254,6027,2,3,98,5,1,0,1,1,10,10,29,1
7711,12241,14,0,91,15,1,0,0,1,2,100,37,0
12949,1201,0,8,114,15,1,0,1,1,0,500,10,1
7712,13267,2,0,81,4,1,0,0,1,8,200,2,0
5813,4250,0,5,258,3,1,0,1,1,3,0,28,1
7714,4896,13,0,309,15,1,0,0,1,3,50,13,0
4066,5004,2,3,341,15,1,0,1,1,0,1000,36,1
7715,1185,0,0,81,4,1,0,1,1,2,10,2,0
9587,5456,2,9,237,5,1,0,1,1,5,30000,29,1
7716,10655,14,5,258,5,1,0,0,3,3,10,22,0
1011,12243,2,9,237,5,1,0,1,1,2,20,29,1
7717,5451,5,0,249,4,1,0,1,1,7,20,2,0
10662,2712,2,3,341,15,1,0,1,1,0,200,13,1
7718,12794,5,0,111,4,1,0,1,1,1,20,2,0
4613,595,2,9,237,5,1,0,1,1,2,17335,29,1
7719,8996,2,5,317,15,1,0,1,1,0,6000,13,0
9005,4140,14,3,341,15,1,0,1,1,3,10,13,1
7720,4506,2,0,81,15,0,0,0,1,1,10,37,0
2755,9407,10,3,44,15,1,0,1,1,4,62500,36,1
7721,3751,14,5,20,15,1,0,1,1,0,100,13,0
12452,8664,2,3,341,15,1,0,1,1,0,1000,36,1
7722,14478,1,0,249,4,1,0,1,1,2,10,2,0
3857,10146,2,3,44,5,1,0,0,1,5,21800,29,1
7723,6728,5,5,58,15,1,0,0,1,4,300,36,0
1177,1448,0,3,44,15,1,0,1,1,3,100,36,1
7724,1981,13,11,136,15,1,0,0,1,2,555,13,0
7187,4682,2,9,237,5,1,0,1,1,3,0,29,1
7725,5195,11,0,72,4,1,0,1,1,2,10,2,0
7114,1833,2,9,237,5,1,0,1,1,2,14301,29,1
7726,10857,10,0,91,4,1,0,1,1,2,16,2,0
318,13557,15,9,95,5,1,0,1,1,4,22000,29,1
7727,8732,13,5,269,15,1,0,0,1,2,1000,37,0
4058,10796,2,9,237,5,1,0,1,1,5,30005,29,1
7728,8482,13,5,123,15,0,0,0,1,1,100,13,0
8384,3640,2,9,237,5,1,0,1,1,2,10,29,1
7729,13599,2,2,140,15,1,0,1,1,0,500,13,0
9750,7936,13,9,242,15,1,0,1,1,0,5000,13,1
7730,1759,5,5,20,15,1,0,1,3,0,100,13,0
14651,9959,0,6,138,15,1,1,1,1,0,50,10,1
7731,4217,0,0,249,4,1,0,0,1,5,10,2,0
8492,5769,2,9,95,15,1,0,1,1,0,1000,40,1
7732,3936,1,0,72,15,1,0,0,1,3,100,37,0
1583,5294,0,9,197,15,1,0,1,1,0,500,13,1
7733,10503,14,5,123,15,1,0,0,1,2,1001,13,0
4595,12204,0,9,95,3,1,0,1,1,0,0,3,1
7734,13389,11,0,249,4,1,0,1,1,1,10,2,0
7020,5885,2,9,237,5,1,0,1,1,3,1961,29,1
7735,10637,0,3,341,15,1,0,1,1,0,3,13,0
11637,12808,2,3,44,5,1,0,1,1,10,2500,29,1
7736,12467,11,0,249,4,1,0,1,1,3,10,2,0
4949,14382,10,3,44,15,0,0,1,1,0,200,13,1
7737,10887,5,5,317,15,1,0,0,1,3,500,37,0
9741,6332,2,9,95,15,1,0,1,1,0,500,36,1
7738,2666,13,0,72,4,1,0,1,1,2,100,2,0
8313,3434,2,9,237,5,1,0,1,1,5,19705,29,1
7739,8258,5,0,309,4,1,0,1,1,8,40,2,0
8441,1270,2,3,341,3,1,0,1,1,0,0,28,1
7740,947,5,5,317,15,1,0,0,1,8,800,37,0
6886,8958,2,3,44,5,0,0,1,1,10,100000,29,1
7741,8518,1,5,281,15,1,0,0,1,0,200,13,0
8799,13070,5,9,197,5,1,0,1,1,11,1200,29,1
7742,12948,2,10,110,5,1,0,1,1,27,100,22,0
6978,2980,0,9,237,5,1,0,1,1,10,200100,29,1
7743,5318,2,5,123,15,1,0,0,1,3,500,13,0
3817,9495,2,3,44,15,1,0,1,1,0,5000,40,1
7744,7242,5,0,91,15,0,0,0,1,3,10,37,0
10695,8744,5,9,95,15,1,0,1,1,0,50000,40,1
7745,4776,10,0,91,4,1,0,1,1,2,10,2,0
821,3084,2,9,237,5,1,0,1,1,5,240000,29,1
7746,4726,14,11,79,15,1,0,0,1,2,50,37,0
14091,8559,2,9,237,5,1,0,1,1,5,47880,29,1
7747,3570,14,3,44,15,1,0,0,1,3,1000,42,0
4735,3560,15,9,95,5,1,0,1,1,19,95,29,1
7748,5768,5,0,249,4,1,0,0,1,1,10,2,0
4874,3830,2,9,237,5,1,0,1,1,2,10300,29,1
7749,8343,2,9,237,5,1,0,1,1,2,10,29,0
14,639,2,9,237,5,1,0,1,1,5,310,29,1
7750,14119,2,5,123,15,1,0,0,1,2,10,13,0
10694,14166,0,19,312,15,1,0,0,4,5,3000,13,1
7751,13752,5,3,44,15,1,0,1,1,0,500,13,0
3537,9396,1,3,54,5,1,0,1,1,10,500,29,1
7753,11131,10,5,233,15,1,0,0,1,20,500,13,0
10970,5038,0,8,298,15,1,0,1,1,0,500,36,1
7754,2444,2,5,20,15,1,0,0,1,0,20,13,0
10706,7426,5,9,197,5,1,0,1,1,18,3160,29,1
7755,4099,15,0,72,15,1,0,1,1,0,50,13,0
10027,893,0,2,340,15,1,0,0,1,0,378,13,1
7756,3908,11,0,129,4,1,0,1,1,2,10,2,0
6140,6035,2,9,237,5,1,0,1,1,6,24190,29,1
7757,7593,2,0,72,4,0,0,1,1,2,12,2,0
12923,9529,2,9,237,5,1,0,1,1,4,3000,29,1
7759,11,14,5,258,5,1,0,0,1,4,10,22,0
2332,13548,0,3,223,15,1,0,1,1,0,1000,36,1
7760,11639,5,0,91,15,1,0,0,1,2,50,13,0
5514,10526,0,3,44,3,1,0,1,1,0,0,28,1
7761,13747,5,0,249,4,1,0,0,1,1,15,2,0
14302,1570,14,3,44,15,1,0,1,1,4,62500,36,1
7763,2787,5,5,123,15,0,0,0,1,3,300,13,0
7093,10219,2,9,237,5,1,0,1,1,5,10,29,1
7764,17,5,5,58,15,1,0,1,1,0,500,13,0
11578,5596,14,3,98,15,1,0,1,1,0,600,37,1
7765,5716,15,5,269,15,1,0,0,1,8,10,10,0
9741,6332,2,9,95,15,1,0,1,1,0,500,36,1
7766,10893,5,0,249,4,1,0,0,1,8,40,2,0
4976,10978,10,3,44,5,1,0,1,1,30,791,29,1
7767,4371,11,5,269,15,1,0,0,1,15,800,37,0
13564,8067,0,3,341,3,1,0,1,1,3,0,28,1
7768,9576,14,5,73,15,1,0,0,1,4,500,36,0
8759,13807,0,9,197,15,1,0,1,1,3,1350,13,1
7770,2075,5,0,111,4,1,0,0,1,6,50,2,0
12018,9654,2,9,237,5,1,0,1,1,2,300,29,1
7771,2289,15,3,44,15,1,0,1,1,3,30100,42,0
133,2925,2,3,341,5,1,0,1,1,10,100000,29,1
7772,4490,5,5,317,15,0,0,0,1,3,30,13,0
4025,7473,1,3,44,5,1,0,1,1,3,30000,29,1
7773,2908,5,0,72,4,1,0,0,1,4,30,2,0
689,6157,11,9,197,5,1,0,0,1,5,434,29,1
7774,12638,10,0,72,15,1,0,0,1,3,50,13,0
9233,10480,2,9,237,5,1,0,1,1,2,101401,29,1
7775,13931,2,0,249,4,1,0,1,1,1,10,2,0
4558,9109,0,9,237,15,1,0,1,1,3,5000,36,1
7776,13243,1,5,83,15,1,0,0,1,12,1000,13,0
3016,8627,5,3,341,15,1,0,1,1,0,1000,13,1
7777,13785,2,11,165,15,0,0,0,1,3,50,13,0
1454,5935,2,9,237,5,1,0,1,1,5,1100,29,1
7778,10807,14,5,20,15,1,0,1,1,0,106,13,0
3095,3796,0,3,244,15,1,0,0,1,3,2000,13,1
7779,4316,2,5,281,15,1,0,0,1,5,50,37,0
11014,12752,2,9,237,5,1,0,1,1,3,30100,29,1
7780,3178,11,0,249,4,1,0,1,1,1,50,2,0
3137,5508,0,9,237,15,1,0,1,1,0,1000,13,1
7781,6509,2,0,72,4,0,0,0,1,2,20,2,0
13519,10257,2,2,187,15,1,0,0,3,0,20,37,1
7782,10499,14,9,237,15,1,0,1,1,3,2000,42,0
13833,6909,2,9,197,15,1,0,1,1,0,1000,13,1
7783,12059,11,5,258,15,1,0,0,1,0,500,13,0
6596,13853,0,9,95,5,0,0,1,1,3,150100,29,1
7784,13899,5,11,165,15,1,0,1,1,10,50,37,0
8470,5741,0,3,44,15,1,0,1,1,3,2000,36,1
7785,879,13,5,317,15,1,0,0,1,5,300,37,0
7936,3759,2,9,237,5,1,0,1,1,2,60000,29,1
7786,13319,13,5,123,15,1,0,0,1,4,50,37,0
563,3657,2,9,95,5,1,0,0,1,3,21500,29,1
7787,3691,13,5,123,15,1,0,0,1,3,500,13,0
6763,13177,15,9,95,5,1,0,1,1,2,1020,29,1
7788,2136,13,0,249,4,0,0,1,1,6,12,2,0
8676,13120,2,9,237,5,1,0,1,1,2,4001,29,1
7789,13469,13,5,25,15,1,0,0,1,1,100,37,0
14049,1705,0,9,237,15,1,0,1,1,3,5000,40,1
7790,9928,6,5,123,15,0,0,0,1,3,100,13,0
7877,14063,0,9,237,15,1,0,0,1,3,50000,36,1
7792,8686,2,0,249,4,1,0,1,1,1,12,2,0
3817,9495,2,3,44,15,1,0,1,1,0,5000,40,1
7793,2998,1,5,281,15,1,0,0,1,0,500,40,0
12078,10443,0,3,44,15,1,0,1,1,4,20000,40,1
7794,7411,2,0,72,4,0,0,0,1,1,10,2,0
13028,2656,2,3,44,5,1,0,1,1,3,4300,29,1
7795,10399,13,0,43,15,1,0,0,1,3,50,13,0
2755,9407,10,3,44,15,1,0,1,1,4,62500,36,1
7796,392,14,5,317,15,1,0,0,1,2,500,13,0
3539,9479,10,3,44,5,1,0,0,1,3,450,29,1
7798,1915,13,0,40,4,1,0,1,1,2,10,2,0
3021,13249,2,3,44,5,1,0,0,1,5,1101,29,1
7799,7390,14,14,192,15,1,0,0,1,5,500,37,0
14599,3591,13,5,58,15,1,0,1,1,0,1275,36,1
7800,10755,1,14,243,15,1,0,0,3,0,100,37,0
7141,678,2,3,44,5,1,0,1,1,10,300100,29,1
7801,8794,5,5,317,15,1,0,0,1,3,100,13,0
12913,9940,2,9,237,5,1,0,1,1,5,100,29,1
7804,8237,5,5,123,15,1,0,0,1,2,100,37,0
8546,1293,2,3,44,15,1,0,1,1,0,5000,40,1
7805,9433,11,0,72,4,1,0,1,1,2,30,2,0
4588,9895,2,3,44,5,1,0,1,1,5,1000,29,1
7806,11693,13,5,123,15,1,0,0,1,3,500,13,0
9947,13526,2,9,237,5,1,0,0,1,5,10,29,1
7807,9457,11,14,243,15,1,0,0,1,6,500,37,0
815,689,2,3,44,5,1,0,1,1,5,79005,29,1
7808,4758,5,5,55,15,0,0,0,1,0,50,13,0
12346,7782,0,9,237,5,1,0,1,1,5,10,29,1
7809,9348,2,5,61,15,1,0,0,1,4,10,13,0
2910,1483,1,2,86,15,1,0,1,1,0,50,13,1
7810,11445,5,0,43,15,1,0,0,1,3,500,13,0
3280,4472,0,3,98,5,1,0,1,1,10,5000,29,1
7811,11060,2,0,72,4,0,0,1,1,3,10,2,0
4130,4686,2,3,341,5,1,0,0,1,5,450300,29,1
7812,14193,13,0,91,4,1,0,1,1,1,10,2,0
14302,1570,14,3,44,15,1,0,1,1,4,62500,36,1
7813,9362,2,11,136,15,1,0,0,1,3,100,37,0
617,14808,0,8,141,15,1,0,1,3,3,1008,13,1
7814,7209,5,0,249,4,1,0,1,1,2,10,2,0
6534,8535,5,9,237,15,1,0,1,1,0,70000,40,1
7815,1123,11,10,110,4,1,0,1,1,2,15,2,0
8404,4996,0,9,242,15,1,0,1,1,0,2000,36,1
7816,14035,15,5,317,15,1,0,0,3,0,100,37,0
8939,349,0,9,197,5,1,0,1,1,20,34949,29,1
7817,5139,14,0,72,4,1,0,1,1,3,20,2,0
6296,3675,2,3,44,5,1,0,1,1,5,10941,29,1
7818,13498,5,0,40,4,0,0,1,1,5,40,2,0
6562,13573,0,3,44,15,1,0,1,1,3,10000,40,1
7819,12461,13,5,123,15,1,0,0,1,15,500,13,0
8470,5741,0,3,44,15,1,0,1,1,3,2000,36,1
7821,613,2,0,91,4,1,0,0,1,1,10,2,0
8525,3164,2,9,237,5,1,0,1,1,5,70100,29,1
7823,7817,13,5,123,15,1,0,0,1,5,500,36,0
1933,7920,2,9,128,15,1,0,1,1,3,100,40,1
7824,13323,5,5,58,15,1,0,1,1,0,1000,13,0
736,13270,2,9,95,5,1,0,1,1,3,80000,29,1
7825,10104,10,0,91,15,1,0,0,1,3,50,13,0
4790,7383,0,9,237,12,1,0,0,3,0,707,14,1
7826,6734,5,0,249,4,1,0,0,1,1,10,2,0
12974,11687,2,3,44,15,1,0,1,1,0,100,37,1
7827,6404,5,6,69,15,1,0,0,1,12,30,13,0
10370,11632,2,9,237,5,1,0,1,1,2,6555,29,1
7828,13038,2,5,123,15,1,0,0,1,13,500,13,0
14586,8720,0,3,44,5,1,0,1,1,10,130100,29,1
7830,5073,14,5,142,15,1,0,0,1,7,10,13,0
6688,11742,2,3,98,5,1,0,1,1,10,10,29,1
7831,11751,11,0,91,15,1,0,0,1,10,100,37,0
13558,11972,5,9,237,5,1,0,1,1,50,2388,29,1
7832,2525,1,0,111,4,1,0,1,1,3,10,2,0
5259,11496,0,3,44,3,1,0,1,1,0,0,45,1
7833,5397,2,0,91,4,1,0,1,1,5,50,2,0
4352,2373,13,3,44,5,1,0,1,3,15,2400,29,1
7834,12155,5,0,309,15,1,0,0,1,3,50,37,0
7139,9987,0,9,242,15,1,0,1,1,0,1000,13,1
7835,10223,2,0,72,4,1,0,0,1,5,50,2,0
6665,9740,0,3,44,15,1,0,0,1,0,1000,37,1
7836,2689,10,5,258,15,0,0,1,1,0,1000,40,0
215,7909,0,3,44,5,1,0,1,1,3,4000,29,1
7837,10934,11,6,138,15,1,0,1,1,0,500,13,0
10408,6721,2,9,237,5,1,0,1,1,5,20105,29,1
7838,12201,13,5,317,15,1,0,0,1,2,500,37,0
453,5791,0,19,312,15,1,0,0,1,0,10000,13,1
7839,11108,14,0,111,4,1,0,0,1,1,10,2,0
509,5717,2,9,237,5,1,0,1,1,5,56660,29,1
7840,11740,2,5,317,15,1,0,0,1,3,500,13,0
13769,5254,5,3,341,5,0,0,1,1,7,48100,29,1
7841,6211,14,14,272,15,1,0,0,1,5,100,10,0
8578,3643,0,3,44,15,1,0,1,1,3,1000,36,1
7842,5033,11,0,121,4,0,0,1,3,2,10,2,0
6382,7428,2,9,237,5,1,0,1,1,5,6005,29,1
7843,830,10,5,317,15,1,0,0,3,0,1000,36,0
6886,8958,2,3,44,5,0,0,1,1,10,100000,29,1
7844,14110,13,5,317,15,1,0,0,1,4,10,13,0
9192,14831,13,9,207,5,1,0,0,1,6,1000,29,1
7845,9245,13,0,249,15,1,0,0,1,5,13,13,0
9111,671,0,3,31,15,1,0,0,1,5,20000,40,1
7846,3822,2,9,237,5,1,0,1,1,2,10,29,0
9134,8925,11,9,237,15,1,0,1,1,0,5000,40,1
7847,12976,0,3,205,15,1,0,1,1,3,10,13,0
7046,3891,2,3,44,5,1,0,1,1,3,500,29,1
7848,1040,1,14,192,15,0,0,0,1,2,200,13,0
4988,255,2,9,237,5,1,0,1,1,3,60100,29,1
7849,10560,10,11,211,15,1,0,0,1,15,100,13,0
